nome,url,porcao,calorias,carboidratos,proteinas,gorduras,gorduras_saturadas,fibras,acucares,sodio,data_coleta,categoria,codigo
Refrigerante Ginger Prata Garrafa 200ml,https://www.paodeacucar.com/produto/450262/refrigerante-ginger-prata-garrafa-200ml,0.0,79.0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,2025-10-17 02:41:22,Não especificada,7897123886108
Água Tônica PRATA GINGER 269ML,https://www.paodeacucar.com/produto/461816/agua-tonica-prata-ginger-269ml,0.0,106.0,26.0,0.0,0.0,0.0,0.0,0.0,16.0,2025-10-17 02:41:40,Não especificada,7897123886115
Refrigerante Pink Lemonade St. Pierre Garrafa 275ml,https://www.paodeacucar.com/produto/1378109/refrigerante-pink-lemonade-st--pierre-garrafa-275ml,0.0,88.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0,2025-10-17 02:42:17,Não especificada,7896050201343
Água Tônica Prata Zero Lata 269ml,https://www.paodeacucar.com/produto/454144/agua-tonica-prata-zero-lata-269ml,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,2025-10-17 02:43:13,Não especificada,7897123885996
Energético Nectarina Zero Açúcar Red Bull Lata 250ml,https://www.paodeacucar.com/produto/1639343/energetico-nectarina-zero-acucar-red-bull-lata-250ml,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,2025-10-17 02:43:31,Não especificada,9002490287153
Energético Nectarina Red Bull Lata 250ml,https://www.paodeacucar.com/produto/1639344/energetico-nectarina-red-bull-lata-250ml,0.0,110.0,28.0,0.0,0.0,0.0,0.0,28.0,88.0,2025-10-17 02:43:51,Não especificada,9002490286040
Bebida à Base de Soja Morango Ades Caixa 200ml,https://www.paodeacucar.com/produto/324326/bebida-a-base-de-soja-morango-ades-caixa-200ml,0.0,32.0,5.1,1.2,0.6,0.0,0.0,3.9,18.0,2025-10-17 02:44:11,Não especificada,7894900087093
Água Tônica St. Pierre Garrafa 275ml,https://www.paodeacucar.com/produto/1378108/agua-tonica-st--pierre-garrafa-275ml,0.0,107.0,26.0,0.0,0.0,0.0,0.0,0.0,43.0,2025-10-17 02:44:48,Não especificada,7896050201329
Refrigerante Pink Lemonade Prata Garrafa 200ml,https://www.paodeacucar.com/produto/1404201/refrigerante-pink-lemonade-prata-garrafa-200ml,0.0,44.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,2025-10-17 02:45:07,Não especificada,7897123885965
Refrigerante Citrus Prata Garrafa 200ml,https://www.paodeacucar.com/produto/427796/refrigerante-citrus-prata-garrafa-200ml,0.0,96.0,24.0,0.0,0.0,0.0,0.0,0.0,30.0,2025-10-17 02:45:26,Não especificada,7897123886054
Bebida à Base de Soja Maçã Mupy Caixa 200ml,https://www.paodeacucar.com/produto/489754/bebida-a-base-de-soja-maca-mupy-caixa-200ml,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 02:46:58,Não especificada,7896293808101
Bebida à Base de Soja Maracujá Mupy Caixa 200ml,https://www.paodeacucar.com/produto/489751/bebida-a-base-de-soja-maracuja-mupy-caixa-200ml,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 02:48:48,Não especificada,7896293808118
Água Tônica FYs Lata 350ml,https://www.paodeacucar.com/produto/446237/agua-tonica-fys-lata-350ml,0.0,66.0,16.0,0.0,0.0,0.0,0.0,16.0,18.0,2025-10-17 02:49:44,Não especificada,7896052607228
Bebida à Base de Soja Laranja Ades Caixa 200ml,https://www.paodeacucar.com/produto/38283/bebida-a-base-de-soja-laranja-ades-caixa-200ml,0.0,38.0,6.6,1.3,0.6,0.0,0.0,5.4,18.0,2025-10-17 02:50:56,Não especificada,7894900087055
Água de Coco Integral Do Bem Caixa 1l,https://www.paodeacucar.com/produto/1639369/agua-de-coco-integral-do-bem-caixa-1l,0.0,42.0,10.0,0.0,0.0,0.0,0.0,10.0,12.0,2025-10-17 02:51:14,Não especificada,7896005312551
Água Tônica Prata Lata 269ml,https://www.paodeacucar.com/produto/454145/agua-tonica-prata-lata-269ml,0.0,99.0,24.0,0.0,0.0,0.0,0.0,0.0,13.0,2025-10-17 02:52:10,Não especificada,7897123886009
Bebida à Base de Soja Morango Yakult Tonyu Caixa 200ml,https://www.paodeacucar.com/produto/129691/bebida-a-base-de-soja-morango-yakult-tonyu-caixa-200ml,0.0,37.0,6.0,1.4,0.8,0.3,0.0,3.0,12.0,2025-10-17 02:52:29,Não especificada,7891156044016
Bebida à Base de Soja Morango Mupy Caixa 200ml,https://www.paodeacucar.com/produto/489752/bebida-a-base-de-soja-morango-mupy-caixa-200ml,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 02:52:47,Não especificada,7896293808095
Bebida à Base de Soja Abacaxi Ades Caixa 200ml,https://www.paodeacucar.com/produto/15095/bebida-a-base-de-soja-abacaxi-ades-caixa-200ml,0.0,34.0,5.6,1.2,0.6,0.0,0.0,4.6,18.0,2025-10-17 02:53:42,Não especificada,7894900087017
Bebida à Base de Soja Maçã Yakult Tonyu Caixa 200ml,https://www.paodeacucar.com/produto/76300/bebida-a-base-de-soja-maca-yakult-tonyu-caixa-200ml,0.0,37.0,6.0,1.4,0.8,0.2,0.0,3.0,12.0,2025-10-17 02:54:00,Não especificada,7891156040018
Bebida à Base de Soja Laranja Yakult Tonyu Caixa 200ml,https://www.paodeacucar.com/produto/1326684/bebida-a-base-de-soja-laranja-yakult-tonyu-caixa-200ml,0.0,37.0,6.0,1.4,0.8,0.0,0.0,3.0,12.0,2025-10-17 02:54:37,Não especificada,7891156076093
Composto Lácteo Ninho Forti+ Instantâneo Sachê 750g,https://www.paodeacucar.com/produto/460875/composto-lacteo-ninho-forti+-instantaneo-sache-750g,25.0,106.0,11.0,4.9,0.2,2.5,2.5,10.0,101.0,2025-10-17 02:54:55,Não especificada,7891000285091
Bebida à Base de Soja Uva Yakult Tonyu Caixa 200ml,https://www.paodeacucar.com/produto/1326620/bebida-a-base-de-soja-uva-yakult-tonyu-caixa-200ml,0.0,37.0,6.0,1.4,0.8,0.0,0.0,3.0,12.0,2025-10-17 02:55:14,Não especificada,7891156076086
Bebida à Base de Soja Abacaxi Mupy Caixa 1l,https://www.paodeacucar.com/produto/461610/bebida-a-base-de-soja-abacaxi-mupy-caixa-1l,0.0,120.0,27.0,0.0,0.0,0.0,0.0,0.0,55.0,2025-10-17 02:55:33,Não especificada,7896293806145
Mupy Pessego 1L,https://www.paodeacucar.com/produto/1636801/mupy-pessego-1l,0.0,108.0,19.0,1.2,1.0,0.0,1.0,24.0,64.0,2025-10-17 02:56:47,Não especificada,7896293806190
Água Tônica Schweppes Garrafa 250ml,https://www.paodeacucar.com/produto/139119/agua-tonica-schweppes-garrafa-250ml,0.0,88.0,22.0,0.0,0.0,0.0,0.0,22.0,16.0,2025-10-17 02:57:25,Não especificada,7894900303407
Água Tônica Orgânico WEWI Sabor Tangerina Garrafa 255ml,https://www.paodeacucar.com/produto/412870/agua-tonica-organico-wewi-sabor-tangerina-garrafa-255ml,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 02:58:20,Não especificada,7898950338495
Água Tônica Clássica Orgânica Zero Sódio Wewi Premium Lata 269ml,https://www.paodeacucar.com/produto/792745/agua-tonica-classica-organica-zero-sodio-wewi-premium-lata-269ml,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 02:58:57,Não especificada,7898950338150
Bebida à Base de Soja Abacaxi Mupy Caixa 200ml,https://www.paodeacucar.com/produto/489750/bebida-a-base-de-soja-abacaxi-mupy-caixa-200ml,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 02:59:34,Não especificada,7896293808132
Água Tônica Orgânico Ginger WEWI Garrafa 255ml,https://www.paodeacucar.com/produto/412869/agua-tonica-organico-ginger-wewi-garrafa-255ml,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 03:00:11,Não especificada,7898950338365
Mupy Laranja 1L,https://www.paodeacucar.com/produto/1636798/mupy-laranja-1l,0.0,108.0,19.0,1.2,0.6,0.0,1.0,14.0,64.0,2025-10-17 03:00:48,Não especificada,7896293808194
Água Tônica Orgânico Rosé WEWI Garrafa 255ml,https://www.paodeacucar.com/produto/412866/agua-tonica-organico-rose-wewi-garrafa-255ml,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 03:01:08,Não especificada,7898950338464
Água Tônica Orgânico WEWI Garrafa 255ml,https://www.paodeacucar.com/produto/412863/agua-tonica-organico-wewi-garrafa-255ml,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 03:02:03,Não especificada,7898950338457
Água de Coco Maracujá Sococo Mais Caixa 200ml,https://www.paodeacucar.com/produto/174670/agua-de-coco-maracuja-sococo-mais-caixa-200ml,0.0,72.0,18.0,0.0,0.0,0.0,0.0,18.0,90.0,2025-10-17 03:02:22,Não especificada,7896004401652
Água Aromatizada Pink Grapefruit Fever-Tree Garrafa 200ml,https://www.paodeacucar.com/produto/1635066/agua-aromatizada-pink-grapefruit-fever-tree-garrafa-200ml,0.0,37.0,9.2,0.0,0.0,0.0,0.0,9.0,32.0,2025-10-17 03:05:05,Não especificada,5060108453196
Água Tônica Fever-Tree Mediterranean Vidro 200ml,https://www.paodeacucar.com/produto/423277/agua-tonica-fever-tree-mediterranean-vidro-200ml,0.0,64.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,2025-10-17 03:05:23,Não especificada,5060108450508
Água Tônica FEVER-TREE Premium Indian 200ml,https://www.paodeacucar.com/produto/415965/agua-tonica-fever-tree-premium-indian-200ml,0.0,60.0,15.0,0.0,0.0,0.0,0.0,15.0,16.0,2025-10-17 03:06:18,Não especificada,5060108450003
Energético Champanhe Baly Lata 250ml,https://www.paodeacucar.com/produto/1631203/energetico-champanhe-baly-lata-250ml,0.0,48.0,12.0,0.0,0.0,0.0,0.0,12.0,96.0,2025-10-17 03:06:55,Não especificada,7898080665805
Água de Coco Integral Sococo Caixa 330ml,https://www.paodeacucar.com/produto/278311/agua-de-coco-integral-sococo-caixa-330ml,0.0,72.0,18.0,0.0,0.0,0.0,0.0,0.0,42.0,2025-10-17 03:07:32,Não especificada,7896004401744
Água de Coco Tangerina Sococo Mais Caixa 200ml,https://www.paodeacucar.com/produto/219413/agua-de-coco-tangerina-sococo-mais-caixa-200ml,0.0,72.0,18.0,0.0,0.0,0.0,0.0,18.0,90.0,2025-10-17 03:07:50,Não especificada,7896004401041
Suplemento Alimentar Líquido Tangerina Engov After Frasco 250ml,https://www.paodeacucar.com/produto/462315/suplemento-alimentar-liquido-tangerina-engov-after-frasco-250ml,0.0,84.0,21.0,0.0,0.0,0.0,0.0,0.0,140.0,2025-10-17 03:08:28,Não especificada,7896094919709
Energético Suplemento Alimentar Lemon Boost 310ml,https://www.paodeacucar.com/produto/1634542/energetico-suplemento-alimentar-lemon-boost-310ml,0.0,28.0,7.0,0.0,0.0,0.0,3.7,0.0,19.0,2025-10-17 03:08:47,Não especificada,7898996122508
Refrigerante Tutti Frutti Itubaína Retrô Lata 350ml,https://www.paodeacucar.com/produto/287414/refrigerante-tutti-frutti-itubaina-retro-lata-350ml,0.0,141.0,35.0,0.0,0.0,0.0,0.0,0.0,22.0,2025-10-17 03:10:47,Não especificada,7896052604975
Refrigerante Citrus Original Schweppes Lata 350ml,https://www.paodeacucar.com/produto/444512/refrigerante-citrus-original-schweppes-lata-350ml,0.0,158.0,37.0,0.0,0.0,0.0,0.0,37.0,30.0,2025-10-17 03:21:19,Não especificada,7894900180503
Energético Tradicional Baly Lata 473ml,https://www.paodeacucar.com/produto/1406967/energetico-tradicional-baly-lata-473ml,0.0,95.0,19.6,0.0,0.0,0.0,0.0,19.6,96.0,2025-10-17 03:23:22,Não especificada,7898080663733
Energético Flying Horse Lata 473ml,https://www.paodeacucar.com/produto/171307/energetico-flying-horse-lata-473ml,0.0,56.0,14.0,0.0,0.0,0.0,0.0,14.0,70.0,2025-10-17 03:24:29,Não especificada,7898132840396
Energético Manga Flying Horse Lata 473ml,https://www.paodeacucar.com/produto/1634455/energetico-manga-flying-horse-lata-473ml,0.0,47.0,12.0,0.0,0.0,0.0,0.0,10.0,151.0,2025-10-17 03:26:23,Não especificada,7896005403914
Suplemento Alimentar Líquido Sour Pink Lemonade Zero Açúcar Pow Matcha Energy Lata 310ml,https://www.paodeacucar.com/produto/1634426/suplemento-alimentar-liquido-sour-pink-lemonade-zero-acucar-pow-matcha-energy-lata-310ml,0.0,44.0,11.0,0.0,0.0,0.0,4.2,0.0,18.0,2025-10-17 03:27:10,Não especificada,7898996122522
Energético Melancia Flying Horse Lata 473ml,https://www.paodeacucar.com/produto/1635037/energetico-melancia-flying-horse-lata-473ml,0.0,44.0,11.0,0.0,0.0,0.0,0.0,10.0,126.0,2025-10-17 03:27:33,Não especificada,7896005403921
Água de Coco Integral Do Bem Caixa 200ml,https://www.paodeacucar.com/produto/1639350/agua-de-coco-integral-do-bem-caixa-200ml,0.0,42.0,10.0,0.0,0.0,0.0,0.0,10.0,12.0,2025-10-17 03:27:56,Não especificada,7896005312599
Cerveja Zero Álcool Estrella Galicia Lata 330ml,https://www.paodeacucar.com/produto/364728/cerveja-zero-alcool-estrella-galicia-lata-330ml,0.0,69.0,15.0,0.0,0.0,0.0,0.0,8.0,12.0,2025-10-17 03:47:09,Não especificada,8412598000478
Refrigerante Orgânico WEWI Sabor Guaraná Zero Lata 350ml,https://www.paodeacucar.com/produto/600986/refrigerante-organico-wewi-sabor-guarana-zero-lata-350ml,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 03:55:48,Não especificada,7898950338112
Kombucha Jabutiberry K-Häppy Garrafa 355ml,https://www.paodeacucar.com/produto/652274/kombucha-jabutiberry-k-happy-garrafa-355ml,0.0,28.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 04:01:38,Não especificada,7898963595151
Refrigerante Coca-Cola Lata 220ml,https://www.paodeacucar.com/produto/361295/refrigerante-coca-cola-lata-220ml,0.0,93.0,23.0,0.0,0.0,0.0,0.0,0.0,11.0,2025-10-17 04:16:59,Não especificada,7894900010398
Suco Tomate Villa Piva Garrafa 1l,https://www.paodeacucar.com/produto/779919/suco-tomate-villa-piva-garrafa-1l,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 04:17:20,Não especificada,7898965716325
Suco Maracujá e Maçã Turma da Mônica Life Mix Caixa 200ml,https://www.paodeacucar.com/produto/465051/suco-maracuja-e-maca-turma-da-monica-life-mix-caixa-200ml,0.0,80.0,20.0,0.0,0.1,0.0,2.5,12.0,10.0,2025-10-17 04:17:42,Não especificada,7898954360942
Bebida Manga Life Mix Caixa 1l,https://www.paodeacucar.com/produto/409405/bebida-manga-life-mix-caixa-1l,0.0,40.0,10.0,0.3,0.0,0.0,3.8,6.0,21.0,2025-10-17 04:18:25,Não especificada,7898954360027
Suco Laranja Natural One Ambiente Garrafa 900ml,https://www.paodeacucar.com/produto/339051/suco-laranja-natural-one-ambiente-garrafa-900ml,0.0,85.0,20.0,1.4,0.0,0.0,0.0,16.0,0.0,2025-10-17 04:20:07,Não especificada,7899916904778
Suco Tangerina Taeq Caixa 200ml,https://www.paodeacucar.com/produto/425599/suco-tangerina-taeq-caixa-200ml,0.0,76.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 04:21:50,Não especificada,7895000442935
Xandô A2 Leite de Fácil Digestão Puro Tipo A Integral Selo Kosher 1 Litro,https://www.paodeacucar.com/produto/1286772/xando-a2-leite-de-facil-digestao-puro-tipo-a-integral-selo-kosher-1-litro,0.0,125.0,9.4,6.6,6.8,4.0,0.0,9.4,120.0,2025-10-17 04:24:55,Não especificada,7896623100769
Suco Morango e Maçã Turma da Mônica Life Mix Caixa 200ml,https://www.paodeacucar.com/produto/355376/suco-morango-e-maca-turma-da-monica-life-mix-caixa-200ml,0.0,80.0,20.0,0.0,0.1,0.0,2.5,12.0,10.0,2025-10-17 04:35:18,Não especificada,7898954360157
Suco Uva Turma da Mônica Life Mix Caixa 200ml,https://www.paodeacucar.com/produto/355375/suco-uva-turma-da-monica-life-mix-caixa-200ml,0.0,120.0,30.0,0.0,0.1,0.0,2.5,18.0,10.0,2025-10-17 04:44:23,Não especificada,7898954360102
"Suco Integral Uva Tinto Qualitá Garrafa 1,35l","https://www.paodeacucar.com/produto/1635263/suco-integral-uva-tinto-qualita-garrafa-1,35l",0.0,102.0,25.0,0.6,0.0,0.0,0.0,24.0,0.0,2025-10-17 04:45:17,Não especificada,7895000536030
"Suco Integral Uva Tinto Qualitá Garrafa 1,5l","https://www.paodeacucar.com/produto/1629301/suco-integral-uva-tinto-qualita-garrafa-1,5l",0.0,53.0,13.0,0.3,0.0,0.0,0.0,12.0,0.0,2025-10-17 04:46:11,Não especificada,7895000533718
"Água Tônica Schweppes Garrafa 1,5l","https://www.paodeacucar.com/produto/163565/agua-tonica-schweppes-garrafa-1,5l",0.0,72.0,18.0,0.0,0.0,0.0,0.0,18.0,13.0,2025-10-17 04:48:18,Não especificada,7894900301755
Bebida Cranberry Zero Açúcar Yaí Caixa 1l,https://www.paodeacucar.com/produto/1209605/bebida-cranberry-zero-acucar-yai-caixa-1l,0.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 04:49:47,Não especificada,7898651400309
"Suco Laranja Natural One Ambiente Garrafa 1,3l","https://www.paodeacucar.com/produto/1639458/suco-laranja-natural-one-ambiente-garrafa-1,3l",0.0,86.0,20.0,1.4,0.0,0.0,0.0,16.0,0.0,2025-10-17 04:50:23,Não especificada,7899916918669
Suco Integral Tangerina com Capim-Cidreira Villa Piva Garrafa 1l,https://www.paodeacucar.com/produto/461590/suco-integral-tangerina-com-capim-cidreira-villa-piva-garrafa-1l,0.0,107.0,20.0,1.3,2.0,0.0,1.3,17.0,10.0,2025-10-17 04:50:59,Não especificada,7898965716110
Suco Laranja Turma da Mônica Life Mix Caixa 200ml,https://www.paodeacucar.com/produto/355374/suco-laranja-turma-da-monica-life-mix-caixa-200ml,0.0,80.0,20.0,0.0,0.1,0.0,2.5,12.0,10.0,2025-10-17 04:51:18,Não especificada,7898954360096
Suco Uva Do Bem 200ml,https://www.paodeacucar.com/produto/1639392/suco-uva-do-bem-200ml,0.0,102.0,25.0,0.0,0.0,0.0,0.0,22.0,0.0,2025-10-17 04:53:42,Não especificada,7896005312438
Suco Uva Taeq Caixa 200ml,https://www.paodeacucar.com/produto/425600/suco-uva-taeq-caixa-200ml,0.0,72.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 04:53:59,Não especificada,7895000442911
"Suco Pera e Uva Qualitá Garrafa 1,35l","https://www.paodeacucar.com/produto/1635264/suco-pera-e-uva-qualita-garrafa-1,35l",0.0,100.0,25.0,0.0,0.0,0.0,0.0,24.0,0.0,2025-10-17 04:54:17,Não especificada,7895000536023
Suco Integral Laranja Taeq Caixa 200ml,https://www.paodeacucar.com/produto/425601/suco-integral-laranja-taeq-caixa-200ml,0.0,88.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 04:54:35,Não especificada,7895000442928
Bebida Uva com Cranberry Life Mix Caixa 200ml,https://www.paodeacucar.com/produto/346266/bebida-uva-com-cranberry-life-mix-caixa-200ml,0.0,40.0,10.0,0.14,0.0,0.0,3.8,6.0,19.0,2025-10-17 04:55:46,Não especificada,7898954360089
Suco Maçã Turma da Mônica Life Mix Caixa 200ml,https://www.paodeacucar.com/produto/361021/suco-maca-turma-da-monica-life-mix-caixa-200ml,0.0,80.0,20.0,0.0,0.1,0.0,2.5,12.0,10.0,2025-10-17 04:56:04,Não especificada,7898954360140
Refrigerante Coca-Cola Garrafa 250ml,https://www.paodeacucar.com/produto/440565/refrigerante-coca-cola-garrafa-250ml,0.0,106.0,27.0,0.0,0.0,0.0,0.0,0.0,13.0,2025-10-17 04:57:33,Não especificada,78912908
Chá Yaí Ice Limão 450ml,https://www.paodeacucar.com/produto/1627264/cha-yai-ice-limao-450ml,0.0,59.0,15.0,0.0,0.0,0.0,0.0,15.0,23.0,2025-10-17 04:57:50,Não especificada,7898651400743
Bebida Manga Life Mix Caixa 200ml,https://www.paodeacucar.com/produto/409407/bebida-manga-life-mix-caixa-200ml,0.0,40.0,10.0,0.3,0.0,0.0,3.8,6.8,21.0,2025-10-17 05:01:44,Não especificada,7898954360065
Bebida Verde Juxx Funcionais Caixa 1l,https://www.paodeacucar.com/produto/1433087/bebida-verde-juxx-funcionais-caixa-1l,0.0,36.0,10.0,0.0,0.0,0.0,0.0,8.0,6.6,2025-10-17 05:03:12,Não especificada,7898132846848
"Refrigerante PEPSI  Garrafa 1,5L","https://www.paodeacucar.com/produto/126084/refrigerante-pepsi--garrafa-1,5l",0.0,94.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,2025-10-17 05:03:48,Não especificada,7892840812386
Refrigerante Citrus Original Schweppes Garrafa 250ml,https://www.paodeacucar.com/produto/440567/refrigerante-citrus-original-schweppes-garrafa-250ml,0.0,113.0,27.0,0.0,0.0,0.0,0.0,27.0,22.0,2025-10-17 05:08:50,Não especificada,7894900180558
Refrigerante St.Pierre Red Mint 270ml,https://www.paodeacucar.com/produto/1378110/refrigerante-st-pierre-red-mint-270ml,0.0,128.0,32.0,0.0,0.0,0.0,0.0,32.0,27.0,2025-10-17 05:10:19,Não especificada,7896050201220
"Refrigerante Guaraná Fanta Garrafa 1,5l","https://www.paodeacucar.com/produto/395853/refrigerante-guarana-fanta-garrafa-1,5l",0.0,81.0,21.0,0.0,0.0,0.0,0.0,21.0,16.0,2025-10-17 05:23:59,Não especificada,7894900093278
Néctar Pêssego e Maçã Qualitá Caixa 1l,https://www.paodeacucar.com/produto/1616127/nectar-pessego-e-maca-qualita-caixa-1l,0.0,56.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,2025-10-17 05:26:21,Não especificada,7895000528165
Energético Monster Energy Juice Pacific Punch 473ml,https://www.paodeacucar.com/produto/709889/energetico-monster-energy-juice-pacific-punch-473ml,0.0,92.0,23.0,0.0,0.0,0.0,0.0,0.0,32.0,2025-10-17 05:31:05,Não especificada,1220000250031
Néctar Uva e Maçã Qualitá Caixa 1l,https://www.paodeacucar.com/produto/1616126/nectar-uva-e-maca-qualita-caixa-1l,0.0,90.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,2025-10-17 05:33:26,Não especificada,7895000528189
Xarope Morango Monin Garrafa 330ml,https://www.paodeacucar.com/produto/1639317/xarope-morango-monin-garrafa-330ml,0.0,92.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,2025-10-17 05:33:44,Não especificada,7900314000785
Suplemento Alimentar Líquido Red Hits Engov After Frasco 250ml,https://www.paodeacucar.com/produto/702330/suplemento-alimentar-liquido-red-hits-engov-after-frasco-250ml,0.0,84.0,20.0,0.0,0.0,0.0,0.0,0.0,146.0,2025-10-17 05:34:02,Não especificada,7896094925120
Néctar Manga e Maçã Qualitá Caixa 1l,https://www.paodeacucar.com/produto/1616129/nectar-manga-e-maca-qualita-caixa-1l,0.0,85.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,2025-10-17 05:34:19,Não especificada,7895000528134
Suco Concentrado Líquido para Refresco de Fruta Caju Qualitá Garrafa 500ml,https://www.paodeacucar.com/produto/49914/suco-concentrado-liquido-para-refresco-de-fruta-caju-qualita-garrafa-500ml,0.0,9.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17 05:34:55,Não especificada,7895000341818
Néctar Tangerina e Maçã Qualitá Caixa 1l,https://www.paodeacucar.com/produto/1616123/nectar-tangerina-e-maca-qualita-caixa-1l,0.0,83.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,2025-10-17 05:35:12,Não especificada,7895000529629
Xarope Maçã-Verde Monin Garrafa 330ml,https://www.paodeacucar.com/produto/1639387/xarope-maca-verde-monin-garrafa-330ml,0.0,88.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,2025-10-17 05:35:30,Não especificada,7900314000716
Xarope Monin Tangerina 330ml,https://www.paodeacucar.com/produto/1639320/xarope-monin-tangerina-330ml,0.0,79.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,2025-10-17 05:35:48,Não especificada,7900314000730
Xarope Gengibre Monin Garrafa 330ml,https://www.paodeacucar.com/produto/1639318/xarope-gengibre-monin-garrafa-330ml,0.0,75.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,2025-10-17 05:36:42,Não especificada,7900314000754
Xarope Cranberry Monin Garrafa 330ML,https://www.paodeacucar.com/produto/1639319/xarope-cranberry-monin-garrafa-330ml,0.0,87.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,2025-10-17 05:37:17,Não especificada,7900314000723
Xarope Limão-Siciliano Monin Garrafa 330ml,https://www.paodeacucar.com/produto/1639323/xarope-limao-siciliano-monin-garrafa-330ml,0.0,68.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,2025-10-17 05:37:53,Não especificada,7900314000792
